Date,Cobalt,Molybdenum Oxide,Zinc,tin,Nickel
2018-03-16,37.800964912280705,8.66763157894737,1.5213235588972434,9.76675460526316,6.148453554939984
2018-03-17,38.09385964912281,8.840857894736843,1.5168205513784465,9.756933333333336,6.138925300092338
2018-03-18,38.38675438596491,9.014084210526317,1.5123175438596494,9.747112061403511,6.129397045244692
2018-03-19,38.67964912280702,9.187310526315791,1.5078145363408524,9.737290789473686,6.119868790397047
2018-03-20,38.93070175438597,9.360536842105263,1.5033115288220555,9.727469517543861,6.110340535549402
2018-03-21,39.181754385964915,9.522465789473685,1.4988085213032585,9.717648245614036,6.100812280701756
2018-03-22,39.432807017543865,9.684394736842107,1.4943055137844614,9.707826973684213,6.0961538596491245
2018-03-23,39.683859649122816,9.846323684210528,1.4898025062656644,9.698005701754388,6.0914954385964935
2018-03-24,39.93491228070176,10.00825263157895,1.4852994987468675,9.688184429824563,6.0868370175438615
2018-03-25,40.18596491228071,10.162650000000003,1.4807964912280704,9.678363157894738,6.0821785964912305
2018-03-26,40.30800438596492,10.317047368421054,1.4805781845919148,9.668541885964915,6.077520175438599
2018-03-27,40.43004385964913,10.471444736842107,1.4803598779557592,9.65872061403509,6.072861754385967
2018-03-28,40.55208333333334,10.62584210526316,1.4801415713196036,9.648899342105265,6.068203333333336
2018-03-29,40.67412280701755,10.787771052631582,1.4799232646834481,9.63907807017544,6.063544912280704
2018-03-30,40.79616228070176,10.949700000000004,1.4797049580472925,9.629256798245615,6.058886491228073
2018-03-31,40.91820175438597,11.111628947368423,1.4794866514111369,9.619435526315792,6.054228070175441
2018-04-01,41.04024122807018,11.273557894736845,1.4792683447749813,9.609614254385967,6.049569649122809
2018-04-02,41.16228070175439,11.35138421052632,1.4790500381388256,9.599792982456142,6.044911228070178
2018-04-03,41.2843201754386,11.429210526315792,1.47883173150267,9.604049961861177,6.040252807017546
2018-04-04,41.40635964912281,11.507036842105267,1.4786134248665144,9.60830694126621,6.035594385964915
2018-04-05,41.52839912280702,11.584863157894741,1.4783951182303587,9.612563920671246,6.030935964912283
2018-04-06,41.65043859649123,11.662689473684214,1.4781768115942033,9.616820900076279,6.026277543859652
2018-04-07,41.77247807017544,11.740515789473688,1.4779585049580477,9.621077879481314,6.02161912280702
2018-04-08,41.89451754385965,11.741308587257622,1.477740198321892,9.625334858886347,6.016960701754388
2018-04-09,42.01655701754386,11.742101385041556,1.4775218916857364,9.629591838291383,6.012302280701757
2018-04-10,41.996217105263156,11.74289418282549,1.4773035850495808,9.633848817696416,6.007643859649125
2018-04-11,41.97587719298246,11.743686980609423,1.4770852784134252,9.638105797101451,6.002985438596494
2018-04-12,41.955537280701755,11.744479778393355,1.4768669717772696,9.642362776506484,5.998327017543862
2018-04-13,41.93519736842105,11.745272576177289,1.476648665141114,9.64661975591152,6.035639017543862
2018-04-14,41.91485745614035,11.746065373961223,1.4764303585049585,9.650876735316553,6.072951017543862
2018-04-15,41.89451754385965,11.746858171745156,1.4762120518688029,9.655133714721588,6.110263017543862
2018-04-16,41.874177631578945,11.74765096952909,1.4759937452326473,9.659390694126621,6.147575017543861
2018-04-17,41.85383771929825,11.748443767313024,1.4757754385964916,9.663647673531656,6.184887017543861
2018-04-18,41.833497807017544,11.749236565096957,1.4706746867167924,9.66790465293669,6.222199017543861
2018-04-19,41.81315789473684,11.750029362880891,1.465573934837093,9.672161632341725,6.259511017543861
2018-04-20,41.79281798245614,11.750822160664825,1.4604731829573938,9.676418611746758,6.296823017543861
2018-04-21,41.77247807017544,11.751614958448757,1.4553724310776948,9.680675591151793,6.334135017543861
2018-04-22,41.752138157894734,11.75240775623269,1.4502716791979955,9.684932570556827,6.371447017543861
2018-04-23,41.73179824561404,11.753200554016624,1.4451709273182962,9.689189549961862,6.408759017543861
2018-04-24,41.71145833333333,11.753993351800558,1.440070175438597,9.693446529366895,6.4460710175438605
2018-04-25,41.69111842105263,11.754786149584492,1.4380048920377873,9.69770350877193,6.4833830175438605
2018-04-26,41.67077850877193,11.755578947368425,1.4359396086369776,9.728786215538847,6.5206950175438605
2018-04-27,41.65043859649123,11.756371745152359,1.4338743252361679,9.759868922305765,6.5580070175438605
2018-04-28,41.605342105263155,11.757164542936293,1.431809041835358,9.790951629072682,6.527761152882206
2018-04-29,41.56024561403509,11.757957340720226,1.4297437584345483,9.8220343358396,6.497515288220552
2018-04-30,41.51514912280702,11.758750138504158,1.4276784750337386,9.853117042606517,6.467269423558898
2018-05-01,41.470052631578945,11.759542936288092,1.4256131916329289,9.884199749373435,6.437023558897245
2018-05-02,41.42495614035088,11.760335734072026,1.4235479082321192,9.915282456140352,6.406777694235591
2018-05-03,41.37985964912281,11.76112853185596,1.4214826248313095,9.894819674185465,6.376531829573937
2018-05-04,41.334763157894734,11.761921329639893,1.4194173414304996,9.874356892230576,6.3462859649122825
2018-05-05,41.28966666666667,11.762714127423827,1.4173520580296899,9.85389411027569,6.344313408521305
2018-05-06,41.2445701754386,11.76350692520776,1.4152867746288802,9.833431328320803,6.342340852130327
2018-05-07,41.199473684210524,11.764299722991694,1.4132214912280705,9.812968546365916,6.34036829573935
2018-05-08,41.15437719298246,11.765092520775628,1.4111562078272608,9.792505764411027,6.338395739348372
2018-05-09,41.109280701754386,11.76588531855956,1.4090909244264511,9.77204298245614,6.336423182957395
2018-05-10,41.064184210526314,11.766678116343494,1.4070256410256414,9.751580200501254,6.334450626566417
2018-05-11,41.01908771929825,11.767470914127427,1.4049603576248315,9.731117418546365,6.33247807017544
2018-05-12,40.973991228070176,11.768263711911361,1.4028950742240218,9.710654636591478,6.330505513784463
2018-05-13,40.9288947368421,11.769056509695295,1.4008297908232121,9.690191854636591,6.3285329573934845
2018-05-14,40.88379824561404,11.769849307479229,1.3987645074224024,9.669729072681704,6.326560401002507
2018-05-15,40.838701754385966,11.770642105263162,1.3966992240215927,9.649266290726816,6.324587844611529
2018-05-16,40.85836754385965,11.771434903047096,1.394633940620783,9.628803508771929,6.322615288220552
2018-05-17,40.878033333333335,11.772227700831028,1.3925686572199731,9.616970267774699,6.320642731829574
2018-05-18,40.89769912280702,11.773020498614962,1.3905033738191634,9.60513702677747,6.318670175438597
2018-05-19,40.9173649122807,11.773813296398895,1.3884380904183538,9.59330378578024,6.355491228070176
2018-05-20,40.93703070175439,11.774606094182829,1.386372807017544,9.58147054478301,6.392312280701755
2018-05-21,40.95669649122807,11.775398891966763,1.3873825964912283,9.56963730378578,6.4291333333333345
2018-05-22,40.97636228070176,11.776191689750696,1.3883923859649125,9.55780406278855,6.465954385964913
2018-05-23,40.99602807017544,11.77698448753463,1.3894021754385968,9.545970821791322,6.502775438596492
2018-05-24,41.015693859649126,11.777777285318564,1.390411964912281,9.534137580794091,6.539596491228071
2018-05-25,41.03535964912281,11.778570083102498,1.391421754385965,9.522304339796861,6.554965278413426
2018-05-26,41.055025438596495,11.77936288088643,1.3924315438596493,9.510471098799632,6.5703340655987805
2018-05-27,41.07469122807018,11.780155678670363,1.3934413333333335,9.498637857802402,6.585702852784135
2018-05-28,41.094357017543864,11.780948476454297,1.3944511228070178,9.486804616805172,6.60107163996949
2018-05-29,41.11402280701755,11.78174127423823,1.395460912280702,9.474971375807943,6.616440427154845
2018-05-30,41.13368859649123,11.782534072022164,1.3964707017543863,9.463138134810713,6.6318092143401985
2018-05-31,41.15335438596492,11.783326869806098,1.3974804912280705,9.451304893813484,6.647178001525553
